date,close,index,ticker,return_12m_pct,daily_return,ma30,deviation_from_30dma_pct
2025-05-13,1535.6099853515625,S&P 500 Health Care Select Sector Index,^SP500-35,0.0,,,
2025-05-14,1500.2099609375,S&P 500 Health Care Select Sector Index,^SP500-35,-2.3052744350290255,-0.023052744350290255,,
2025-05-15,1519.3499755859375,S&P 500 Health Care Select Sector Index,^SP500-35,-1.0588632478775173,0.012758223946517822,,
2025-05-16,1549.0799560546875,S&P 500 Health Care Select Sector Index,^SP500-35,0.8771739459639605,0.01956756570011775,,
2025-05-19,1563.9200439453125,S&P 500 Health Care Select Sector Index,^SP500-35,1.8435708847822196,0.009579936679589451,,
2025-05-20,1568.1700439453125,S&P 500 Health Care Select Sector Index,^SP500-35,2.1203338676060834,0.002717530232094534,,
2025-05-21,1530.969970703125,S&P 500 Health Care Select Sector Index,^SP500-35,-0.3021610104583461,-0.02372196394505599,,
2025-05-22,1519.3499755859375,S&P 500 Health Care Select Sector Index,^SP500-35,-1.0588632478775173,-0.007589956262728514,,
2025-05-23,1515.989990234375,S&P 500 Health Care Select Sector Index,^SP500-35,-1.2776678521464357,-0.002211462405339981,,
2025-05-27,1537.0799560546875,S&P 500 Health Care Select Sector Index,^SP500-35,0.09572552387306921,0.013911678808018912,,
2025-05-28,1528.280029296875,S&P 500 Health Care Select Sector Index,^SP500-35,-0.47733188274425853,-0.005725093690246097,,
2025-05-29,1539.530029296875,S&P 500 Health Care Select Sector Index,^SP500-35,0.2552760129659548,0.007361216389888847,,
2025-05-30,1543.449951171875,S&P 500 Health Care Select Sector Index,^SP500-35,0.5105440766274727,0.0025461808476645587,,
2025-06-02,1543.550048828125,S&P 500 Health Care Select Sector Index,^SP500-35,0.5170625062551171,6.485319214522e-05,,
2025-06-03,1546.4300537109375,S&P 500 Health Care Select Sector Index,^SP500-35,0.7046104455290969,0.0018658318756810122,,
2025-06-04,1549.760009765625,S&P 500 Health Care Select Sector Index,^SP500-35,0.9214595209097398,0.0021533182485018454,,
2025-06-05,1548.47998046875,S&P 500 Health Care Select Sector Index,^SP500-35,0.8381031147203011,-0.0008259532371522882,,
2025-06-06,1562.81005859375,S&P 500 Health Care Select Sector Index,^SP500-35,1.771287859655346,0.009254286981909887,,
2025-06-09,1560.3800048828125,S&P 500 Health Care Select Sector Index,^SP500-35,1.613041056487985,-0.0015549258194077487,,
2025-06-10,1577.3800048828125,S&P 500 Health Care Select Sector Index,^SP500-35,2.72009298778344,0.01089478200617977,,
2025-06-11,1577.97998046875,S&P 500 Health Care Select Sector Index,^SP500-35,2.7591638190270995,0.0003803621093714238,,
2025-06-12,1590.8399658203125,S&P 500 Health Care Select Sector Index,^SP500-35,3.5966150907846384,0.008149650509344353,,
2025-06-13,1582.280029296875,S&P 500 Health Care Select Sector Index,^SP500-35,3.039186016664752,-0.005380765323571457,,
2025-06-16,1575.9000244140625,S&P 500 Health Care Select Sector Index,^SP500-35,2.6237156209475865,-0.004032159140406777,,
2025-06-17,1550.1099853515625,S&P 500 Health Care Select Sector Index,^SP500-35,0.9442501766931732,-0.01636527613614891,,
2025-06-18,1547.2900390625,S&P 500 Health Care Select Sector Index,^SP500-35,0.7606132951957445,-0.0018191910997998884,,
2025-06-20,1540.1800537109375,S&P 500 Health Care Select Sector Index,^SP500-35,0.2976060590234253,-0.004595121258500701,,
2025-06-23,1541.8699951171875,S&P 500 Health Care Select Sector Index,^SP500-35,0.40765622946843383,0.0010972362628500765,,
2025-06-24,1560.280029296875,S&P 500 Health Care Select Sector Index,^SP500-35,1.6065305761647997,0.01194006903175282,,
2025-06-25,1561.6700439453125,S&P 500 Health Care Select Sector Index,^SP500-35,1.6970493056401859,0.0008908751136575965,1548.9393391927083,0.8218982132146779
2025-06-26,1565.3699951171875,S&P 500 Health Care Select Sector Index,^SP500-35,1.9379927227297644,0.002369227216863168,1549.9313395182292,0.9960864204318298
2025-06-27,1562.7099609375,S&P 500 Health Care Select Sector Index,^SP500-35,1.764769430027724,-0.001699300604959153,1552.0146728515624,0.689122871904746
2025-06-30,1572.52001953125,S&P 500 Health Care Select Sector Index,^SP500-35,2.4036073307531547,0.006277593948313287,1553.7870076497395,1.2056357653450922
2025-07-01,1594.4300537109375,S&P 500 Health Care Select Sector Index,^SP500-35,3.830404133892684,0.013933071698647437,1555.2986775716147,2.516003948541967
2025-07-02,1578.969970703125,S&P 500 Health Care Select Sector Index,^SP500-35,2.823632677905241,-0.009696306822510103,1555.800341796875,1.4892417930368884
2025-07-03,1580.760009765625,S&P 500 Health Care Select Sector Index,^SP500-35,2.940201277977872,0.0011336751779407184,1556.2200073242188,1.5768980173696878
2025-07-07,1566.969970703125,S&P 500 Health Care Select Sector Index,^SP500-35,2.04218425581435,-0.008723676571590788,1557.4200073242187,0.6131912608027923
2025-07-08,1573.719970703125,S&P 500 Health Care Select Sector Index,^SP500-35,2.4817489932404735,0.004307676679324635,1559.2323404947917,0.9291514697377323
2025-07-09,1580.4599609375,S&P 500 Health Care Select Sector Index,^SP500-35,2.920661887703835,0.004282839615591616,1561.3813395182292,1.2219065859438105
2025-07-10,1590.3599853515625,S&P 500 Health Care Select Sector Index,^SP500-35,3.565358425789711,0.006264014691134578,1563.1573404947917,1.7402371566870078
2025-07-11,1576.43994140625,S&P 500 Health Care Select Sector Index,^SP500-35,2.6588753944146726,-0.0087527629426839,1564.7626708984376,0.7462646396790396
2025-07-14,1574.9300537109375,S&P 500 Health Care Select Sector Index,^SP500-35,2.5605504479949692,-0.0009577832022992228,1565.9426717122396,0.5739279068799341
2025-07-15,1545.280029296875,S&P 500 Health Care Select Sector Index,^SP500-35,0.6297200485511745,-0.018826248406524138,1566.0036743164062,-1.3233458745604443
2025-07-16,1564.1400146484375,S&P 500 Health Care Select Sector Index,^SP500-35,1.857895531354159,0.012204898137552433,1566.6900065104167,-0.162763013192313
2025-07-17,1545.6099853515625,S&P 500 Health Care Select Sector Index,^SP500-35,0.6512070184090835,-0.011846784254183174,1566.6626708984375,-1.3437918664904291
2025-07-18,1536.280029296875,S&P 500 Health Care Select Sector Index,^SP500-35,0.04363373198299492,-0.006036423252380407,1566.2133382161458,-1.9111897586929993
2025-07-21,1526.8699951171875,S&P 500 Health Care Select Sector Index,^SP500-35,-0.5691542981451803,-0.006125207644594788,1565.4930053710937,-2.4671467787715007
2025-07-22,1555.8399658203125,S&P 500 Health Care Select Sector Index,^SP500-35,1.3173905263528685,0.01897343637360671,1565.2606689453125,-0.6018616139730759
2025-07-23,1587.489990234375,S&P 500 Health Care Select Sector Index,^SP500-35,3.378462329478471,0.020342724900613396,1566.1643351236978,1.3616486234819591
2025-07-24,1580.8199462890625,S&P 500 Health Care Select Sector Index,^SP500-35,2.9441043864500305,-0.0042016289780369975,1566.2789998372396,0.9283752417885927
2025-07-25,1588.6800537109375,S&P 500 Health Care Select Sector Index,^SP500-35,3.4559600983074645,0.00497217120793958,1566.6356689453125,1.407116230186789
2025-07-28,1575.510009765625,S&P 500 Health Care Select Sector Index,^SP500-35,2.598317593313104,-0.00828992843118359,1566.1246704101563,0.5992715351971656
2025-07-29,1564.6500244140625,S&P 500 Health Care Select Sector Index,^SP500-35,1.8911077252373731,-0.006892996733913526,1565.537003580729,-0.05665654434471312
2025-07-30,1562.050048828125,S&P 500 Health Care Select Sector Index,^SP500-35,1.721795490311906,-0.001661697852790578,1565.0753377278645,-0.19329988958433075
2025-07-31,1518.4200439453125,S&P 500 Health Care Select Sector Index,^SP500-35,-1.1194210489790857,-0.027931246451126435,1564.0190063476562,-2.9154992501547516
2025-08-01,1527.2900390625,S&P 500 Health Care Select Sector Index,^SP500-35,-0.5418007416224113,0.0058415951189241255,1563.3523396809896,-2.306728924961876
2025-08-04,1548.81005859375,S&P 500 Health Care Select Sector Index,^SP500-35,0.859598033882647,0.01409032926349707,1563.6400065104167,-0.9484246920595685
2025-08-05,1542.800048828125,S&P 500 Health Care Select Sector Index,^SP500-35,0.46822197987441694,-0.003880404657935821,1563.6710083007813,-1.33474109079611
2025-08-06,1519.3599853515625,S&P 500 Health Care Select Sector Index,^SP500-35,-1.058211404914755,-0.015193195964938622,1562.3070068359375,-2.748948913143101
2025-08-07,1501.739990234375,S&P 500 Health Care Select Sector Index,^SP500-35,-2.205637853379372,-0.011596985103639157,1560.3093383789062,-3.7537010581108365
2025-08-08,1515.3199462890625,S&P 500 Health Care Select Sector Index,^SP500-35,-1.3213015841294418,0.009042814430591406,1558.6410034179687,-2.7794121310748765
2025-08-11,1516.3499755859375,S&P 500 Health Care Select Sector Index,^SP500-35,-1.25422535340024,0.0006797437725263311,1557.0956705729166,-2.616775305269914
2025-08-12,1527.5699462890625,S&P 500 Health Care Select Sector Index,^SP500-35,-0.5235729865783134,0.0073993279149091595,1555.5973347981771,-1.8017122993303936
2025-08-13,1551.780029296875,S&P 500 Health Care Select Sector Index,^SP500-35,1.053004610517072,0.01584875577490008,1554.1756673177083,-0.1541420362710877
2025-08-14,1559.5400390625,S&P 500 Health Care Select Sector Index,^SP500-35,1.5583418927468617,0.005000715062134953,1553.5280029296875,0.3869924534012137
2025-08-15,1585.3399658203125,S&P 500 Health Care Select Sector Index,^SP500-35,3.2384512306596447,0.016543292324397108,1553.6806681315104,2.037696570356129
2025-08-18,1581.760009765625,S&P 500 Health Care Select Sector Index,^SP500-35,3.005321979818776,-0.002258163000915192,1554.1736694335937,1.774984409695013
2025-08-19,1591.510009765625,S&P 500 Health Care Select Sector Index,^SP500-35,3.6402488227676333,0.006164019787960662,1554.766670735677,2.3632703042548497
2025-08-20,1601.030029296875,S&P 500 Health Care Select Sector Index,^SP500-35,4.260199176181789,0.005981752846563548,1555.4523396809896,2.930188759446861
2025-08-21,1595.1600341796875,S&P 500 Health Care Select Sector Index,^SP500-35,3.8779409743478377,-0.0036663866447060878,1555.6123413085938,2.542258879087167
2025-08-22,1608.1800537109375,S&P 500 Health Care Select Sector Index,^SP500-35,4.725813784205157,0.008162202695822574,1556.6703450520833,3.308967041260802
2025-08-25,1585.050048828125,S&P 500 Health Care Select Sector Index,^SP500-35,3.2195716326527846,-0.014382720908295732,1557.0076782226563,1.8010425380483364
2025-08-26,1593.780029296875,S&P 500 Health Care Select Sector Index,^SP500-35,3.7880740878352137,0.005507700198617904,1558.6243448893229,2.2555585329349315
2025-08-27,1593.22998046875,S&P 500 Health Care Select Sector Index,^SP500-35,3.7522545221009285,-0.00034512217370907816,1559.5940104166666,2.1567132104525877
2025-08-28,1586.5400390625,S&P 500 Health Care Select Sector Index,^SP500-35,3.316600842451378,-0.0041989803658363245,1560.9583455403647,1.6388453667083303
2025-08-29,1598.1300048828125,S&P 500 Health Care Select Sector Index,^SP500-35,4.071347550982263,0.0073051833139750055,1563.0200113932292,2.246292000976191
2025-09-02,1599.219970703125,S&P 500 Health Care Select Sector Index,^SP500-35,4.142326890183612,0.000682025753212967,1565.4316772460938,2.158401030728574
2025-09-03,1592.7099609375,S&P 500 Health Care Select Sector Index,^SP500-35,3.718390485254952,-0.004070740664126826,1566.6606770833334,1.6627266028443888
2025-09-04,1598.5,S&P 500 Health Care Select Sector Index,^SP500-35,4.095441892691221,0.003635338011631406,1567.027677408854,2.0084088523048216
2025-09-05,1603.6500244140625,S&P 500 Health Care Select Sector Index,^SP500-35,4.430815097032781,0.0032217856828666847,1567.788680013021,2.2873838074110697
2025-09-08,1601.81005859375,S&P 500 Health Care Select Sector Index,^SP500-35,4.310995231450754,-0.001147361202444852,1568.2263468424478,2.14150921637819
2025-09-09,1611.3800048828125,S&P 500 Health Care Select Sector Index,^SP500-35,4.934196850374306,0.005974457606705341,1569.422013346354,2.6734677594457024
2025-09-10,1596.739990234375,S&P 500 Health Care Select Sector Index,^SP500-35,3.9808288215068766,-0.00908538929617797,1570.491678873698,1.6713435488879158
2025-09-11,1624.3399658203125,S&P 500 Health Care Select Sector Index,^SP500-35,5.778158602455052,0.017285203448738296,1572.568009440104,3.292191884193363
2025-09-12,1606.0,S&P 500 Health Care Select Sector Index,^SP500-35,4.583847156498044,-0.011290718818859236,1575.4873413085938,1.936712399482854
2025-09-15,1589.800048828125,S&P 500 Health Care Select Sector Index,^SP500-35,3.5288949663971003,-0.010087142697306928,1577.5710083007812,0.7751816218095842
2025-09-16,1590.25,S&P 500 Health Care Select Sector Index,^SP500-35,3.558196102503741,0.0002830237501920685,1578.9523396809896,0.7155162340931165
2025-09-17,1594.010009765625,S&P 500 Health Care Select Sector Index,^SP500-35,3.8030505773699153,0.0023644142528691514,1580.6593383789063,0.8446267366130078
2025-09-18,1596.8599853515625,S&P 500 Health Care Select Sector Index,^SP500-35,3.9886429877556084,0.0017879282868220603,1583.2426717122396,0.8600901101658787
2025-09-19,1594.449951171875,S&P 500 Health Care Select Sector Index,^SP500-35,3.8316998705137717,-0.0015092332463680913,1586.3330037434896,0.5116799189849086
2025-09-22,1593.800048828125,S&P 500 Health Care Select Sector Index,^SP500-35,3.789377773760738,-0.00040760284966756544,1588.9490071614584,0.3052987631952053
2025-09-23,1597.6300048828125,S&P 500 Health Care Select Sector Index,^SP500-35,4.038787200061811,0.0024030342184413467,1591.658341471354,0.37518500395870014
2025-09-24,1591.8699951171875,S&P 500 Health Care Select Sector Index,^SP500-35,3.663691321513829,-0.0036053465120339245,1593.8016764322917,-0.12119960366889782
2025-09-25,1565.22998046875,S&P 500 Health Care Select Sector Index,^SP500-35,1.928874870555508,-0.016735044149429057,1594.2500081380208,-1.8202933994753034
